"state_abbrev,""state"",""municipality"",""geocode"",""urb2000"",""rur2000"",""tot2000"",""prop_urb2000"",""prop_rur2000"",""urb2010"",""rur2010"",""tot2010"",""prop_urb2010"",""prop_rur2010"",""pop_estimated2006"",""pop_estimated2017"",""urb2006e"",""rur2006e"",""urb2017e"",""rur2017e"""
"MA,""Maranhão"",""Buritirana"",2102358,3784,10038,13822,0.273766459267834,0.726233540732166,4146,10638,14784,0.280438311688312,0.719561688311688,15644,15180,4387.17694805195,11256.8230519481,4257.05357142857,10922.9464285714"
"MA,""Maranhão"",""Cachoeira Grande"",2102374,2852,4531,7383,0.386292834890966,0.613707165109034,3792,4654,8446,0.44896992659247,0.55103007340753,8512,8930,3821.6320151551,4690.3679848449,4009.30144447076,4920.69855552924"
"MA,""Maranhão"",""Cajapió"",2102408,2853,6769,9622,0.296508002494284,0.703491997505716,3885,6708,10593,0.366751628433871,0.633248371566129,10864,11019,3984.38969130558,6879.61030869442,4041.23619371283,6977.76380628717"
"MA,""Maranhão"",""Cajari"",2102507,3753,9652,13405,0.279970160387915,0.720029839612085,4284,14054,18338,0.233613262078744,0.766386737921256,11474,19110,2680.4785690915,8793.5214309085,4464.34943832479,14645.6505616752"
"MA,""Maranhão"",""Campestre do Maranhão"",2102556,8591,2930,11521,0.745681798454995,0.254318201545005,10621,2748,13369,0.794449846660184,0.205550153339816,13260,14219,10534.404966714,2725.59503328596,11296.2823696612,2922.71763033884"
"MA,""Maranhão"",""Cândido Mendes"",2102606,9156,7410,16566,0.552698297718218,0.447301702281782,11911,6594,18505,0.643663874628479,0.356336125371521,20656,19943,13295.5209943259,7360.47900567414,12836.5886517158,7106.41134828425"
"MA,""Maranhão"",""Cantanhede"",2102705,8526,9187,17713,0.481341387681364,0.518658612318636,12959,7489,20448,0.633753912363067,0.366246087636933,17834,21759,11302.3672730829,6531.63272691706,13789.851379108,7969.14862089202"
"MA,""Maranhão"",""Capinzal do Norte"",2102754,4024,6519,10543,0.38167504505359,0.61832495494641,5610,5088,10698,0.524397083567022,0.475602916432978,10760,10713,5642.51261918116,5117.48738081884,5617.8659562535,5095.1340437465"
"MA,""Maranhão"",""Carolina"",2102804,14362,9629,23991,0.598641157100579,0.401358842899421,16237,7722,23959,0.677699403147043,0.322300596852957,23493,23803,15921.1920781335,7571.80792186652,16131.2788931091,7671.72110689094"
"MA,""Maranhão"",""Carutapera"",2102903,13121,5503,18624,0.704521048109966,0.295478951890034,16224,5782,22006,0.737253476324639,0.262746523675361,20650,23576,15224.2842861038,5425.71571389621,17381.4879578297,6194.51204217032"
"MA,""Maranhão"",""Cedral"",2103109,1976,7817,9793,0.201776779332176,0.798223220667824,2397,7900,10297,0.23278624842187,0.76721375157813,11008,10490,2562.51102262795,8445.48897737205,2441.92774594542,8048.07225405458"
"MA,""Maranhão"",""Central do Maranhão"",2103125,3308,3878,7186,0.460339549123295,0.539660450876705,4086,3801,7887,0.518067706352225,0.481932293647775,8799,8615,4558.47774819323,4240.52225180677,4463.15329022442,4151.84670977558"
"MA,""Maranhão"",""Centro do Guilherme"",2103158,3401,2751,6152,0.552828348504551,0.447171651495449,7072,5493,12565,0.56283326701154,0.43716673298846,7052,13555,3969.10019896538,3082.89980103462,7629.20493434142,5925.79506565858"
"MA,""Maranhão"",""Centro Novo do Maranhão"",2103174,3127,11427,14554,0.214855022674179,0.785144977325821,5522,12100,17622,0.313358302122347,0.686641697877653,16464,21565,5159.13108614232,11304.8689138577,6757.57178526841,14807.4282147316"
"MA,""Maranhão"",""Cidelândia"",2103257,4623,7193,11816,0.391249153689912,0.608750846310088,6036,7645,13681,0.441195819019078,0.558804180980922,12371,14539,5458.03347708501,6912.96652291499,6414.54601271837,8124.45398728163"
"MA,""Maranhão"",""Codó"",2103307,75093,36053,111146,0.675624853795908,0.324375146204092,81045,36993,118038,0.686600925125807,0.313399074874193,115098,120810,79026.3932801301,36071.6067198699,82948.2577644487,37861.7422355513"
"MA,""Maranhão"",""Colinas"",2103505,20821,14982,35803,0.581543446079937,0.418456553920063,25575,13557,39132,0.653557191045692,0.346442808954309,40836,40575,26688.6614535419,14147.3385464581,26518.0830266789,14056.9169733211"
"MA,""Maranhão"",""Conceição do Lago-Açu"",2103554,5252,5522,10774,0.487469834787451,0.512530165212549,6869,7567,14436,0.475824328068717,0.524175671931283,9459,16192,4500.822319202,4958.177680798,7704.54752008867,8487.45247991133"
"MA,""Maranhão"",""Coroatá"",2103604,33419,22257,55676,0.600240678209641,0.399759321790359,43057,18668,61725,0.697561765897124,0.302438234102876,60632,64403,42294.5649898744,18337.4350101256,44925.0704090725,19477.9295909275"
"MA,""Maranhão"",""Cururupu"",2103703,21468,12279,33747,0.636145435149791,0.363854564850209,22270,10382,32652,0.682040916329781,0.317959083670219,40029,30706,27301.4158397648,12727.5841602352,20942.7483768222,9763.25162317776"
"MA,""Maranhão"",""Davinópolis"",2103752,10231,2044,12275,0.833482688391039,0.166517311608961,10487,2092,12579,0.833691072422291,0.166308927577709,11721,12659,9771.69305986167,1949.30694013833,10553.6952857938,2105.30471420622"
"MA,""Maranhão"",""Dom Pedro"",2103802,14037,7919,21956,0.639324102750956,0.360675897249044,15261,7420,22681,0.672853930602707,0.327146069397293,23604,22912,15882.0441779463,7721.9558220537,15416.4292579692,7495.57074203077"
"MA,""Maranhão"",""Esperantinópolis"",2104008,9823,11401,21224,0.462825103656238,0.537174896343762,10035,8417,18452,0.543843485800997,0.456156514199003,22498,16653,12235.3907435508,10262.6092564492,9056.62556904401,7596.37443095599"
"MA,""Maranhão"",""Estreito"",2104057,15846,7084,22930,0.691059747056258,0.308940252943742,25778,10057,35835,0.719352588251709,0.280647411748291,25520,42110,18357.8780521836,7162.12194781638,30291.9374912795,11818.0625087205"
"MA,""Maranhão"",""Feira Nova do Maranhão"",2104073,1030,6513,7543,0.136550444120377,0.863449555879623,1927,6199,8126,0.23714004430224,0.76285995569776,7505,8372,1779.73603248831,5725.26396751169,1985.33645089835,6386.66354910165"
"MA,""Maranhão"",""Fernando Falcão"",2104081,731,4092,4823,0.151565415716359,0.848434584283641,1506,7735,9241,0.1629693756087,0.8370306243913,4943,10326,805.557623633806,4137.44237636619,1682.82177253544,8643.17822746456"
"MA,""Maranhão"",""Formosa da Serra Negra"",2104099,2189,11592,13781,0.158841883752993,0.841158116247007,5915,11842,17757,0.333108070056879,0.666891929943121,18100,18997,6029.25606802951,12070.7439319705,6328.05400687053,12668.9459931295"
"MA,""Maranhão"",""Fortaleza dos Nogueiras"",2104107,5925,5376,11301,0.52428988585081,0.47571011414919,7019,4627,11646,0.602696204705478,0.397303795294522,12679,12403,7641.58517946076,5037.41482053924,7475.24102696205,4927.75897303795"
"MA,""Maranhão"",""Fortuna"",2104206,9128,5468,14596,0.625376815565909,0.374623184434092,9504,5594,15098,0.62948734931779,0.37051265068221,13876,15262,8734.76645913366,5141.23354086634,9607.23592528812,5654.76407471188"
"MA,""Maranhão"",""Godofredo Viana"",2104305,4341,2653,6994,0.620674864169288,0.379325135830712,6723,3912,10635,0.632157968970381,0.367842031029619,6715,11830,4244.94076163611,2470.05923836389,7478.4287729196,4351.5712270804"
"MA,""Maranhão"",""Gonçalves Dias"",2104404,7527,9263,16790,0.448302561048243,0.551697438951757,7770,9712,17482,0.444457155931816,0.555542844068184,16980,17586,7546.88250772223,9433.11749227777,7816.22354421691,9769.77645578309"
"MA,""Maranhão"",""Governador Archer"",2104503,5858,3242,9100,0.643736263736264,0.356263736263736,6630,3575,10205,0.64968152866242,0.35031847133758,8237,10700,5351.42675159236,2885.57324840764,6951.5923566879,3748.4076433121"
"MA,""Maranhão"",""Governador Edison Lobão"",2104552,3867,7024,10891,0.355063814158479,0.644936185841521,6957,8938,15895,0.437684806542938,0.562315193457062,13088,18316,5728.41874803397,7359.58125196603,8016.63491664045,10299.3650833595"
"MA,""Maranhão"",""Governador Eugênio Barros"",2104602,4245,10384,14629,0.290177045594367,0.709822954405633,4690,11301,15991,0.293289975611281,0.706710024388719,15867,16582,4653.6320430242,11213.3679569758,4863.33437558627,11718.6656244137"
"MA,""Maranhão"",""Governador Luiz Rocha"",2104628,4333,2180,6513,0.665284814985414,0.334715185014586,5187,2150,7337,0.706964699468448,0.293035300531552,6347,7708,4487.10494752624,1859.89505247376,5449.28390350279,2258.71609649721"
"MA,""Maranhão"",""Governador Newton Bello"",2104651,2678,9126,11804,0.226872246696035,0.773127753303965,4291,7630,11921,0.359953024075161,0.640046975924839,13119,9921,4722.22372284204,8396.77627715796,3571.09395184968,6349.90604815032"
"MA,""Maranhão"",""Governador Nunes Freire"",2104677,14102,11819,25921,0.544037652868331,0.455962347131669,15945,9456,25401,0.627731191685367,0.372268808314633,33597,24991,21089.8848470533,12507.1151529467,15687.630211409,9303.369788591"
"MA,""Maranhão"",""Graça Aranha"",2104701,2998,3082,6080,0.493092105263158,0.506907894736842,2912,3228,6140,0.474267100977199,0.525732899022801,6220,6134,2949.94136807818,3270.05863192182,2909.15439739414,3224.84560260586"
"MA,""Maranhão"",""Grajaú"",2104800,26511,20644,47155,0.562209733856431,0.437790266143569,37041,25052,62093,0.596540672861675,0.403459327138325,54392,69232,32447.0402782922,21944.9597217078,41299.7038635595,27932.2961364405"
"MA,""Maranhão"",""Guimarães"",2104909,5259,7382,12641,0.416027213036943,0.583972786963057,6909,5172,12081,0.571889744226471,0.428110255773529,12849,11728,7348.21132356593,5500.78867643407,6707.12292028806,5020.87707971194"
"MA,""Maranhão"",""Icatu"",2105104,6272,15217,21489,0.291870259202383,0.708129740797617,7816,17329,25145,0.310837144561543,0.689162855438457,22088,26835,6865.77084907536,15222.2291509246,8341.31477430901,18493.685225691"
"MA,""Maranhão"",""Igarapé do Meio"",2105153,3912,5930,9842,0.397480186953871,0.602519813046129,6207,6343,12550,0.494581673306773,0.505418326693227,11489,14147,5682.24884462151,5806.75115537849,6996.84693227092,7150.15306772908"
"MA,""Maranhão"",""Igarapé Grande"",2105203,6044,3715,9759,0.6193257505892,0.3806742494108,6664,4377,11041,0.603568517344443,0.396431482655557,9090,11206,5486.43782266099,3603.56217733901,6763.58880536183,4442.41119463817"
"MA,""Maranhão"",""Imperatriz"",2105302,218673,11893,230566,0.948418240330318,0.0515817596696824,234547,12958,247505,0.947645502111068,0.0523544978889315,232560,254569,220384.43797095,12175.5620290499,241241.167826913,13327.8321730874"
"MA,""Maranhão"",""Itaipava do Grajaú"",2105351,1125,12216,13341,0.0843265122554531,0.915673487744547,4296,10001,14297,0.300482618731202,0.699517381268798,13081,16009,3930.61313562286,9150.38686437714,4810.42624326782,11198.5737567322"
"MA,""Maranhão"",""Itapecuru Mirim"",2105401,27661,15111,42772,0.646708126811933,0.353291873188067,34668,27442,62110,0.558170986958622,0.441829013041378,51338,67726,28655.3821284817,22682.6178715183,37802.6882627596,29923.3117372404"
"MA,""Maranhão"",""Itinga do Maranhão"",2105427,17401,5727,23128,0.752378069872017,0.247621930127983,17640,7223,24863,0.709487994208261,0.290512005791739,29114,25589,20656.0334633793,8457.96653662068,18155.0882837952,7433.9117162048"
"MA,""Maranhão"",""Jatobá"",2105450,2061,2994,5055,0.407715133531157,0.592284866468843,3740,4786,8526,0.438658221909453,0.561341778090547,4230,10221,1855.52427867699,2374.47572132301,4483.52568613652,5737.47431386348"
"MA,""Maranhão"",""Jenipapo dos Vieiras"",2105476,2177,7942,10119,0.215139835952169,0.784860164047831,2519,12921,15440,0.163147668393782,0.836852331606218,14719,16321,2401.37053108808,12317.6294689119,2662.73309585492,13658.2669041451"
"MA,""Maranhão"",""João Lisboa"",2105500,15307,9291,24598,0.622286364745101,0.377713635254899,15336,5045,20381,0.75246553162259,0.24753446837741,21866,23042,16453.4113144595,5412.58868554045,17338.3107796477,5703.68922035229"
"MA,""Maranhão"",""Joselândia"",2105609,4417,10192,14609,0.302347867752755,0.697652132247245,5960,9473,15433,0.386185446769909,0.613814553230091,14123,15891,5454.09706473142,8668.90293526858,6136.87293462062,9754.12706537938"
"MA,""Maranhão"",""Junco do Maranhão"",2105658,2595,2938,5533,0.46900415687692,0.53099584312308,2819,1201,4020,0.701243781094527,0.298756218905473,6484,3237,4546.86467661691,1937.13532338309,2269.92611940299,967.073880597015"
"MA,""Maranhão"",""Lago da Pedra"",2105708,24048,16357,40405,0.595173864620715,0.404826135379285,30046,16037,46083,0.651997482802769,0.348002517197231,42362,49856,27619.9173664909,14742.0826335091,32505.9865026148,17350.0134973852"
"MA,""Maranhão"",""Lago do Junco"",2105807,2840,6993,9833,0.288823349944066,0.711176650055934,3913,6816,10729,0.364712461552801,0.635287538447199,9612,10672,3505.61618044552,6106.38381955448,3892.21138969149,6779.78861030851"
"MA,""Maranhão"",""Lago dos Rodrigues"",2105948,4480,3963,8443,0.530617079237238,0.469382920762762,4849,2945,7794,0.62214523992815,0.37785476007185,7925,8664,4930.50102643059,2994.49897356941,5390.26635873749,3273.73364126251"
"MA,""Maranhão"",""Lago Verde"",2105906,4713,8325,13038,0.361481822365393,0.638518177634606,5052,10360,15412,0.327796522190501,0.672203477809499,14071,16025,4612.42486374254,9458.57513625746,5252.93926810278,10772.0607318972"
"MA,""Maranhão"",""Lagoa Grande do Maranhão"",2105963,2862,5607,8469,0.337938363443146,0.662061636556854,5499,5018,10517,0.522867737948084,0.477132262051916,7988,11286,4176.6674907293,3811.3325092707,5901.08529048208,5384.91470951792"
"MA,""Maranhão"",""Lajeado Novo"",2105989,1978,3739,5717,0.345985656813014,0.654014343186986,3194,3729,6923,0.461360681785353,0.538639318214647,6602,7489,3045.9032211469,3556.0967788531,3455.13014589051,4033.86985410949"
"MA,""Maranhão"",""Lima Campos"",2106003,6128,4621,10749,0.570099544143641,0.429900455856359,6793,4630,11423,0.594677405235052,0.405322594764948,10967,11695,6521.82710321282,4445.17289678718,6954.75225422393,4740.24774577607"
"MA,""Maranhão"",""Loreto"",2106102,4840,5184,10024,0.482841181165204,0.517158818834797,6360,5030,11390,0.55838454784899,0.44161545215101,10437,12009,5827.85952589991,4609.14047410009,6705.64003511853,5303.35996488147"
"MA,""Maranhão"",""Luís Domingues"",2106201,4693,1031,5724,0.819881201956674,0.180118798043326,5503,1007,6510,0.84531490015361,0.15468509984639,5700,6867,4818.29493087558,881.705069124424,5804.77741935484,1062.22258064516"
"MA,""Maranhão"",""Maracaçumé"",2106326,12691,2175,14866,0.853692990717072,0.146307009282927,15829,3326,19155,0.826363873662229,0.173636126337771,16971,21293,14024.2212999217,2946.77870007831,17595.7659618898,3697.23403811015"
"MA,""Maranhão"",""Marajá do Sena"",2106359,725,6436,7161,0.101242843178327,0.898757156821673,1158,6893,8051,0.143833064215625,0.856166935784375,6968,7604,1002.22879145448,5965.77120854552,1093.70662029562,6510.29337970438"
"MA,""Maranhão"",""Maranhãozinho"",2106375,5114,3331,8445,0.605565423327413,0.394434576672587,9020,5045,14065,0.641308211873445,0.358691788126555,10491,16366,6727.96445076431,3763.03554923569,10495.6501955208,5870.3498044792"
"MA,""Maranhão"",""Matinha"",2106508,6905,12326,19231,0.359055691331704,0.640944308668296,8883,13002,21885,0.405894448252228,0.594105551747772,22078,23091,8961.33762851268,13116.6623714873,9372.50870459219,13718.4912954078"
"MA,""Maranhão"",""Matões do Norte"",2106631,2174,5261,7435,0.292400806993948,0.707599193006052,4679,9115,13794,0.339205451645643,0.660794548354357,8040,16908,2727.21183123097,5312.78816876903,5735.28577642453,11172.7142235755"
"MA,""Maranhão"",""Mirador"",2106706,6992,12914,19906,0.35125087913192,0.64874912086808,9373,11079,20452,0.458292587522003,0.541707412477997,21953,20613,10060.8971738705,11892.1028261295,9446.78510659104,11166.214893409"
"MA,""Maranhão"",""Miranda do Norte"",2106755,13611,2512,16123,0.844197729951002,0.155802270048998,19519,4908,24427,0.799074794285012,0.200925205714988,17487,28456,13973.420927662,3513.57907233799,22738.4723461743,5717.52765382568"
"MA,""Maranhão"",""Mirinzal"",2106805,7812,5193,13005,0.600692041522491,0.399307958477509,9031,5187,14218,0.635180756787171,0.364819243212829,13857,14744,8801.69974679983,5055.30025320017,9365.10507807005,5378.89492192995"
"MA,""Maranhão"",""Monção"",2106904,9002,17041,26043,0.345659102253965,0.654340897746035,11759,19979,31738,0.370502237065978,0.629497762934022,26546,33156,9835.35238515344,16710.6476148466,12284.3721721596,20871.6278278404"
"MA,""Maranhão"",""Montes Altos"",2107001,4825,5522,10347,0.466318739731323,0.533681260268677,5126,4287,9413,0.544566025709126,0.455433974290874,11020,8889,6001.11760331457,5018.88239668543,4840.64740252842,4048.35259747158"
"MA,""Maranhão"",""Morros"",2107100,4946,9648,14594,0.338906399890366,0.661093600109634,6720,11063,17783,0.377888995107687,0.622111004892313,15865,19282,5995.20890738346,9869.79109261654,7286.45560366642,11995.5443963336"
"MA,""Maranhão"",""Nova Colinas"",2107258,1637,2267,3904,0.419313524590164,0.580686475409836,2210,2675,4885,0.452405322415558,0.547594677584442,4579,5350,2071.56397134084,2507.43602865916,2420.36847492323,2929.63152507677"
"MA,""Maranhão"",""Nova Iorque"",2107308,2597,1946,4543,0.571648690292758,0.428351309707242,2876,1714,4590,0.626579520697168,0.373420479302832,4254,4586,2665.46928104575,1588.53071895425,2873.49368191721,1712.50631808279"
"MA,""Maranhão"",""Nova Olinda do Maranhão"",2107357,9398,6262,15660,0.600127713920817,0.399872286079183,11862,7272,19134,0.619943555973659,0.380056444026341,14086,20768,8732.52492944497,5353.47507055503,12874.987770461,7893.01222953904"
"MA,""Maranhão"",""Olho d'Água das Cunhãs"",2107407,8441,5936,14377,0.587118313973708,0.412881686026292,9592,9009,18601,0.515671200473093,0.484328799526907,17011,19206,8772.08279124778,8238.91720875222,9903.98107628622,9302.01892371378"
"MA,""Maranhão"",""Olinda Nova do Maranhão"",2107456,3415,6713,10128,0.337184044233807,0.662815955766193,5981,7200,13181,0.453759198846825,0.546240801153175,10075,14637,4571.62392838176,5503.37607161824,6641.67339352098,7995.32660647902"
"MA,""Maranhão"",""Paço do Lumiar"",2107506,1188,75000,76188,0.0155930067727201,0.98440699322728,78811,26310,105121,0.749716992798775,0.250283007201225,101554,122420,76136.7594866868,25417.2405133132,91780.354258426,30639.645741574"
"MA,""Maranhão"",""Palmeirândia"",2107605,3208,14056,17264,0.185820203892493,0.814179796107507,3459,15305,18764,0.184342357706246,0.815657642293754,18520,19424,3414.02046471968,15105.9795352803,3580.66595608612,15843.3340439139"
"MA,""Maranhão"",""Paraibano"",2107704,12827,5027,17854,0.718438445166349,0.281561554833651,15746,4357,20103,0.783266179177237,0.216733820822763,19390,21116,15187.5312142466,4202.46878575337,16539.4486395065,4576.55136049346"
"MA,""Maranhão"",""Pastos Bons"",2108009,9160,6300,15460,0.592496765847348,0.407503234152652,12307,5760,18067,0.681186693972436,0.318813306027564,16599,19271,11307.0179332485,5291.98206675154,13127.1487795428,6143.85122045719"
"MA,""Maranhão"",""Paulo Ramos"",2108108,8627,10663,19290,0.44722654224987,0.55277345775013,10825,9254,20079,0.539120474127198,0.460879525872802,19093,20657,10293.4272125106,8799.57278748942,11136.6116340455,9520.38836595448"
"MA,""Maranhão"",""Pedreiras"",2108207,31732,8096,39828,0.796725921462288,0.203274078537712,32937,6511,39448,0.834947272358548,0.165052727641452,43519,38365,36336.0703457716,7182.92965422836,32032.7521040357,6332.24789596431"
"MA,""Maranhão"",""Pedro do Rosário"",2108256,2937,15017,17954,0.163584716497716,0.836415283502284,5890,16842,22732,0.259106105929967,0.740893894070033,24220,25000,6275.54988562379,17944.4501143762,6477.65264824916,18522.3473517508"
"MA,""Maranhão"",""Penalva"",2108306,12624,17675,30299,0.416647414106076,0.583352585893924,16593,17674,34267,0.484226807132226,0.515773192867774,31047,38144,15033.7896810342,16013.2103189658,18470.3473312516,19673.6526687484"
"MA,""Maranhão"",""Peri Mirim"",2108405,3153,9918,13071,0.241221023640119,0.758778976359881,3668,10135,13803,0.265739332029269,0.734260667970731,12846,14074,3413.68745924799,9432.31254075201,3740.01535897993,10333.9846410201"
"MA,""Maranhão"",""Peritoró"",2108454,6527,10809,17336,0.376499769266267,0.623500230733733,7752,13449,21201,0.365643130041036,0.634356869958964,20258,23019,7407.1985283713,12850.8014716287,8416.7392104146,14602.2607895854"
"MA,""Maranhão"",""Pindaré-Mirim"",2108504,20941,6576,27517,0.761020460079224,0.238979539920776,22417,8735,31152,0.719600667693888,0.280399332306112,29272,32488,21064.1507447355,8207.84925526451,23378.386492039,9109.61350796096"
"MA,""Maranhão"",""Pinheiro"",2108603,38186,29844,68030,0.561311186241364,0.438688813758636,46487,31675,78162,0.594751925488089,0.405248074511911,73502,82374,43715.4560272255,29786.5439727745,48992.0951101558,33381.9048898442"
"MA,""Maranhão"",""Pio XII"",2108702,12944,15469,28413,0.455566114102699,0.544433885897301,12459,9557,22016,0.565906613372093,0.434093386627907,28850,20861,16326.4057957849,12523.5942042151,11805.3778615552,9055.62213844477"
"MA,""Maranhão"",""Pirapemas"",2108801,8546,6578,15124,0.565062152869611,0.434937847130389,11146,6235,17381,0.641274955411081,0.358725044588919,14088,18413,9034.28157183131,5053.71842816869,11807.7957539842,6605.20424601576"
"MA,""Maranhão"",""Poção de Pedras"",2108900,9864,12514,22378,0.440790061667709,0.559209938332291,8378,11330,19708,0.425106555713416,0.574893444286584,20824,17023,8852.41891617617,11971.5810838238,7236.58889790948,9786.41110209052"
"MA,""Maranhão"",""Porto Franco"",2109007,12618,4222,16840,0.749287410926366,0.250712589073634,16866,4664,21530,0.783372039015327,0.216627960984673,18300,23760,14335.7083139805,3964.29168601951,18612.9196470042,5147.08035299582"
"MA,""Maranhão"",""Porto Rico do Maranhão"",2109056,2542,3838,6380,0.398432601880878,0.601567398119122,2411,3619,6030,0.39983416252073,0.60016583747927,5955,5819,2381.01243781095,3573.98756218905,2326.63499170813,3492.36500829187"
"MA,""Maranhão"",""Presidente Dutra"",2109106,27505,12036,39541,0.695607091373511,0.304392908626489,32000,12731,44731,0.715387538843308,0.284612461156692,42420,47239,30346.7393977331,12073.2606022669,33794.191947419,13444.808052581"
"MA,""Maranhão"",""Presidente Juscelino"",2109205,2715,7978,10693,0.253904423454596,0.746095576545403,4120,7421,11541,0.356988129278225,0.643011870721775,11891,12656,4244.94584524738,7646.05415475262,4518.04176414522,8137.95823585478"
"MA,""Maranhão"",""Presidente Médici"",2109239,3377,1739,5116,0.660086004691165,0.339913995308835,3904,2470,6374,0.612488233448384,0.387511766551616,5143,6968,3150.02698462504,1992.97301537496,4267.81801066834,2700.18198933166"
"MA,""Maranhão"",""Presidente Sarney"",2109270,3242,10476,13718,0.236331826796909,0.763668173203091,4288,12877,17165,0.249810661229246,0.750189338770754,14745,18797,3683.45819982523,11061.5418001748,4695.69099912613,14101.3090008739"
"MA,""Maranhão"",""Presidente Vargas"",2109304,3744,6739,10483,0.357149670895736,0.642850329104264,4581,6136,10717,0.427451712232901,0.572548287767099,10767,11474,4602.37258561165,6164.62741438835,4904.58094616031,6569.41905383969"
"MA,""Maranhão"",""Raposa"",2109452,11370,5718,17088,0.665379213483146,0.334620786516854,16675,9652,26327,0.633380180043302,0.366619819956698,21347,30863,13520.7667033844,7826.23329661564,19548.0124966764,11314.9875033236"
"MA,""Maranhão"",""Riachão"",2109502,9676,11307,20983,0.461135204689511,0.538864795310489,10205,10004,20209,0.504973031817507,0.495026968182493,21367,19701,10789.7587708447,10577.2412291553,9948.47369983671,9752.52630016329"
"MA,""Maranhão"",""Ribamar Fiquene"",2109551,2744,3744,6488,0.422934648581998,0.577065351418002,3677,3641,7318,0.502459688439464,0.497540311560536,7170,7691,3602.63596611096,3567.36403388904,3864.41746378792,3826.58253621208"
"MA,""Maranhão"",""Rosário"",2109601,21765,11900,33665,0.64651715431457,0.35348284568543,23252,16324,39576,0.587527794623004,0.412472205376996,35199,42314,20680.3908429351,14518.6091570649,24860.6511016778,17453.3488983222"
"MA,""Maranhão"",""Sambaíba"",2109700,2295,2966,5261,0.43622885383007,0.56377114616993,2836,2651,5487,0.516858028066339,0.483141971933661,4905,5568,2535.18862766539,2369.81137233461,2877.86550027337,2690.13449972663"
"MA,""Maranhão"",""Santa Filomena do Maranhão"",2109759,1623,3044,4667,0.34776087422327,0.65223912577673,2293,4768,7061,0.324741538025775,0.675258461974225,5637,7708,1830.5680498513,3806.4319501487,2503.10777510268,5204.89222489732"
"MA,""Maranhão"",""Santa Helena"",2109809,15105,15755,30860,0.489468567725211,0.510531432274789,19578,19532,39110,0.500588084888775,0.499411915111225,34131,41891,17085.5719253388,17045.4280746612,20970.1354640757,20920.8645359243"
"MA,""Maranhão"",""Santa Inês"",2109908,63030,5291,68321,0.92255675414587,0.0774432458541298,73197,4085,77282,0.947141637121192,0.0528583628788075,76173,88013,72146.6199244326,4026.3800755674,83360.7769079475,4652.22309205249"
"MA,""Maranhão"",""Santa Luzia"",2110005,21264,48007,69271,0.306968283986084,0.693031716013916,25789,48254,74043,0.348297610847751,0.651702389152249,82854,71576,28857.8502491795,53996.1497508205,24929.7497940386,46646.2502059614"
"MA,""Maranhão"",""Santa Luzia do Paruá"",2110039,10676,9382,20058,0.532256456276797,0.467743543723203,12591,10053,22644,0.5560413354531,0.4439586645469,19271,24946,10715.4725755167,8555.52742448331,13871.007154213,11074.992845787"
"MA,""Maranhão"",""Santa Rita"",2110203,9666,15256,24922,0.387850092287938,0.612149907712062,14915,17451,32366,0.460823085954397,0.539176914045603,25026,37090,11532.5585490947,13493.4414509053,17091.9282580486,19998.0717419514"
"MA,""Maranhão"",""Santo Antônio dos Lopes"",2110302,5337,8916,14253,0.374447484740055,0.625552515259945,5732,8556,14288,0.401175811870101,0.598824188129899,14126,14222,5667.00951847704,8458.99048152296,5705.52239641657,8516.47760358343"
"MA,""Maranhão"",""São Bento"",2110500,16760,15059,31819,0.526729312674817,0.473270687325183,23508,17228,40736,0.577081696779262,0.422918303220738,34615,46039,19975.6829340141,14639.3170659859,26568.2642380204,19470.7357619796"
"MA,""Maranhão"",""São Domingos do Azeitão"",2110658,4079,2210,6289,0.648592781046271,0.351407218953729,4961,2022,6983,0.710439639123586,0.289560360876414,7709,7291,5476.77917800372,2232.22082199628,5179.81540885007,2111.18459114993"
"MA,""Maranhão"",""São Domingos do Maranhão"",2110708,15980,17069,33049,0.483524463675149,0.516475536324851,17313,16294,33607,0.515160532032017,0.484839467967983,37028,33691,19075.3641800815,17952.6358199185,17356.2734846907,16334.7265153093"
"MA,""Maranhão"",""São Félix de Balsas"",2110807,1283,3861,5144,0.249416796267496,0.750583203732504,1628,3074,4702,0.346235644406635,0.653764355593365,4331,4453,1499.54657592514,2831.45342407486,1541.78732454275,2911.21267545725"
"MA,""Maranhão"",""São Francisco do Brejão"",2110856,3833,3229,7062,0.542764089493061,0.457235910506939,4836,5425,10261,0.471299093655589,0.528700906344411,8413,11808,3965.03927492447,4447.96072507553,5565.0996978852,6242.9003021148"
"MA,""Maranhão"",""São João Batista"",2111003,3549,15368,18917,0.18760902891579,0.81239097108421,5344,14576,19920,0.268273092369478,0.731726907630522,21365,20307,5731.6546184739,15633.3453815261,5447.82168674699,14859.178313253"
"MA,""Maranhão"",""São João do Carú"",2111029,3155,10340,13495,0.233790292701,0.766209707299,6323,5986,12309,0.513689170525632,0.486310829474368,15087,15450,7750.02851572021,7336.97148427979,7936.49768462101,7513.50231537899"
"MA,""Maranhão"",""São João do Paraíso"",2111052,3829,6536,10365,0.369416304872166,0.630583695127834,5276,5538,10814,0.487886073608286,0.512113926391714,11839,10977,5776.08322544849,6062.91677455151,5355.52542999815,5621.47457000185"
