"state_abbrev,""state"",""municipality"",""geocode"",""period"",""zone"",""disease"",""cases"",""inc"""
"PA,""Pará"",""São Geraldo do Araguaia"",1507458,""2015-2019"",""total"",""CL"",71,58.7067967587233"
"PA,""Pará"",""São João da Ponta"",1507466,""2015-2019"",""total"",""CL"",3,10.0502512562814"
"PA,""Pará"",""São João de Pirabas"",1507474,""2015-2019"",""total"",""CL"",8,7.13807718045951"
"PA,""Pará"",""São João do Araguaia"",1507508,""2015-2019"",""total"",""CL"",62,91.069330199765"
"PA,""Pará"",""São Miguel do Guamá"",1507607,""2015-2019"",""total"",""CL"",7,2.44055505194896"
"PA,""Pará"",""São Sebastião da Boa Vista"",1507706,""2015-2019"",""total"",""CL"",9,6.94873378628783"
"PA,""Pará"",""Sapucaia"",1507755,""2015-2019"",""total"",""CL"",4,13.8744363510232"
"PA,""Pará"",""Senador José Porfírio"",1507805,""2015-2019"",""total"",""CL"",164,288.808664259928"
"PA,""Pará"",""Soure"",1507904,""2015-2019"",""total"",""CL"",1,0.810307106393323"
"PA,""Pará"",""Tailândia"",1507953,""2015-2019"",""total"",""CL"",341,66.0078783596752"
"PA,""Pará"",""Terra Alta"",1507961,""2015-2019"",""total"",""CL"",15,26.3180980787788"
"PA,""Pará"",""Terra Santa"",1507979,""2015-2019"",""total"",""CL"",23,25.1958153037191"
"PA,""Pará"",""Tomé-Açu"",1508001,""2015-2019"",""total"",""CL"",311,100.795669999514"
"PA,""Pará"",""Tracuateua"",1508035,""2015-2019"",""total"",""CL"",37,24.5781851999469"
"PA,""Pará"",""Trairão"",1508050,""2015-2019"",""total"",""CL"",147,159.185662461422"
"PA,""Pará"",""Tucumã"",1508084,""2015-2019"",""total"",""CL"",161,83.6189882621793"
"PA,""Pará"",""Tucuruí"",1508100,""2015-2019"",""total"",""CL"",163,29.4979912410873"
"PA,""Pará"",""Ulianópolis"",1508126,""2015-2019"",""total"",""CL"",224,77.8791829639287"
"PA,""Pará"",""Uruará"",1508159,""2015-2019"",""total"",""CL"",630,284.694292557278"
"PA,""Pará"",""Vigia"",1508209,""2015-2019"",""total"",""CL"",9,3.44721924314386"
"PA,""Pará"",""Viseu"",1508308,""2015-2019"",""total"",""CL"",170,56.9180547417762"
"PA,""Pará"",""Vitória do Xingu"",1508357,""2015-2019"",""total"",""CL"",110,149.466675725253"
"PA,""Pará"",""Xinguara"",1508407,""2015-2019"",""total"",""CL"",63,28.9455547898001"
"AP,""Amapá"",""Amapá"",1600105,""2015-2019"",""total"",""CL"",22,50.2455178714172"
"AP,""Amapá"",""Calçoene"",1600204,""2015-2019"",""total"",""CL"",291,552.969121140143"
"AP,""Amapá"",""Cutias"",1600212,""2015-2019"",""total"",""CL"",1,3.54798651765123"
"AP,""Amapá"",""Ferreira Gomes"",1600238,""2015-2019"",""total"",""CL"",18,49.5185694635488"
"AP,""Amapá"",""Itaubal"",1600253,""2015-2019"",""total"",""CL"",1,3.86697602474865"
"AP,""Amapá"",""Laranjal do Jari"",1600279,""2015-2019"",""total"",""CL"",419,176.220717500105"
"AP,""Amapá"",""Macapá"",1600303,""2015-2019"",""total"",""CL"",230,9.69020825521481"
"AP,""Amapá"",""Mazagão"",1600402,""2015-2019"",""total"",""CL"",190,186.393289841566"
"AP,""Amapá"",""Oiapoque"",1600501,""2015-2019"",""total"",""CL"",424,332.366543858274"
"AP,""Amapá"",""Pedra Branca do Amapari"",1600154,""2015-2019"",""total"",""CL"",445,588.429752066116"
"AP,""Amapá"",""Porto Grande"",1600535,""2015-2019"",""total"",""CL"",393,381.349764688758"
"AP,""Amapá"",""Pracuúba"",1600550,""2015-2019"",""total"",""CL"",14,58.5896631094371"
"AP,""Amapá"",""Santana"",1600600,""2015-2019"",""total"",""CL"",121,20.957643044574"
"AP,""Amapá"",""Serra do Navio"",1600055,""2015-2019"",""total"",""CL"",290,1134.8072784191"
"AP,""Amapá"",""Tartarugalzinho"",1600709,""2015-2019"",""total"",""CL"",157,194.885799404171"
"AP,""Amapá"",""Vitória do Jari"",1600808,""2015-2019"",""total"",""CL"",56,74.7114935628043"
"TO,""Tocantins"",""Abreulândia"",1700251,""2015-2019"",""total"",""CL"",17,132.244262932711"
"TO,""Tocantins"",""Aguiarnópolis"",1700301,""2015-2019"",""total"",""CL"",6,18.5758513931889"
"TO,""Tocantins"",""Aliança do Tocantins"",1700350,""2015-2019"",""total"",""CL"",1,3.61859960195404"
"TO,""Tocantins"",""Almas"",1700400,""2015-2019"",""total"",""CL"",15,41.2484531830056"
"TO,""Tocantins"",""Alvorada"",1700707,""2015-2019"",""total"",""CL"",7,16.4396430248943"
"TO,""Tocantins"",""Ananás"",1701002,""2015-2019"",""total"",""CL"",41,84.1111908913735"
"TO,""Tocantins"",""Angico"",1701051,""2015-2019"",""total"",""CL"",6,35.056967572305"
"TO,""Tocantins"",""Aparecida do Rio Negro"",1701101,""2015-2019"",""total"",""CL"",18,76.1743546339399"
"TO,""Tocantins"",""Aragominas"",1701309,""2015-2019"",""total"",""CL"",2,6.82011935208866"
"TO,""Tocantins"",""Araguacema"",1701903,""2015-2019"",""total"",""CL"",36,102.813080108525"
"TO,""Tocantins"",""Araguaçu"",1702000,""2015-2019"",""total"",""CL"",20,46.0193281178095"
"TO,""Tocantins"",""Araguaína"",1702109,""2015-2019"",""total"",""CL"",82,9.32030006819732"
"TO,""Tocantins"",""Araguanã"",1702158,""2015-2019"",""total"",""CL"",9,31.8866253321523"
"TO,""Tocantins"",""Araguatins"",1702208,""2015-2019"",""total"",""CL"",22,12.4943207632894"
"TO,""Tocantins"",""Arapoema"",1702307,""2015-2019"",""total"",""CL"",6,17.7619893428064"
"TO,""Tocantins"",""Arraias"",1702406,""2015-2019"",""total"",""CL"",4,7.457816724154"
"TO,""Tocantins"",""Augustinópolis"",1702554,""2015-2019"",""total"",""CL"",10,11.0564431422411"
"TO,""Tocantins"",""Aurora do Tocantins"",1702703,""2015-2019"",""total"",""CL"",30,160.642570281125"
"TO,""Tocantins"",""Axixá do Tocantins"",1702901,""2015-2019"",""total"",""CL"",12,24.5499181669394"
"TO,""Tocantins"",""Babaçulândia"",1703008,""2015-2019"",""total"",""CL"",2,3.7202380952381"
"TO,""Tocantins"",""Bandeirantes do Tocantins"",1703057,""2015-2019"",""total"",""CL"",2,11.4285714285714"
"TO,""Tocantins"",""Barra do Ouro"",1703073,""2015-2019"",""total"",""CL"",2,8.80281690140845"
"TO,""Tocantins"",""Barrolândia"",1703107,""2015-2019"",""total"",""CL"",3,10.6326422115896"
"TO,""Tocantins"",""Bernardo Sayão"",1703206,""2015-2019"",""total"",""CL"",4,17.7069499778663"
"TO,""Tocantins"",""Bom Jesus do Tocantins"",1703305,""2015-2019"",""total"",""CL"",10,42.5531914893617"
"TO,""Tocantins"",""Brasilândia do Tocantins"",1703602,""2015-2019"",""total"",""CL"",8,72.7603456116417"
"TO,""Tocantins"",""Brejinho de Nazaré"",1703701,""2015-2019"",""total"",""CL"",18,65.4664484451718"
"TO,""Tocantins"",""Buriti do Tocantins"",1703800,""2015-2019"",""total"",""CL"",5,8.98069151324652"
"TO,""Tocantins"",""Cachoeirinha"",1703826,""2015-2019"",""total"",""CL"",7,61.5114235500879"
"TO,""Tocantins"",""Campos Lindos"",1703842,""2015-2019"",""total"",""CL"",1,2.04185809086269"
"TO,""Tocantins"",""Cariri do Tocantins"",1703867,""2015-2019"",""total"",""CL"",0,0"
"TO,""Tocantins"",""Carmolândia"",1703883,""2015-2019"",""total"",""CL"",1,7.82778864970646"
"TO,""Tocantins"",""Carrasco Bonito"",1703891,""2015-2019"",""total"",""CL"",5,24.6609124537608"
"TO,""Tocantins"",""Caseara"",1703909,""2015-2019"",""total"",""CL"",4,15.1946818613485"
"TO,""Tocantins"",""Centenário"",1704105,""2015-2019"",""total"",""CL"",5,34.8918353105373"
"TO,""Tocantins"",""Chapada da Natividade"",1705102,""2015-2019"",""total"",""CL"",5,29.7265160523187"
"TO,""Tocantins"",""Chapada de Areia"",1704600,""2015-2019"",""total"",""CL"",5,71.0732054015636"
"TO,""Tocantins"",""Colinas do Tocantins"",1705508,""2015-2019"",""total"",""CL"",19,10.9073165131031"
"TO,""Tocantins"",""Colméia"",1716703,""2015-2019"",""total"",""CL"",15,35.6760613628255"
"TO,""Tocantins"",""Combinado"",1705557,""2015-2019"",""total"",""CL"",14,57.4476815757078"
"TO,""Tocantins"",""Conceição do Tocantins"",1705607,""2015-2019"",""total"",""CL"",0,0"
"TO,""Tocantins"",""Couto Magalhães"",1706001,""2015-2019"",""total"",""CL"",15,54.2593597395551"
"TO,""Tocantins"",""Cristalândia"",1706100,""2015-2019"",""total"",""CL"",18,48.820179007323"
"TO,""Tocantins"",""Crixás do Tocantins"",1706258,""2015-2019"",""total"",""CL"",1,11.7096018735363"
"TO,""Tocantins"",""Darcinópolis"",1706506,""2015-2019"",""total"",""CL"",4,13.3600534402138"
"TO,""Tocantins"",""Dianópolis"",1707009,""2015-2019"",""total"",""CL"",38,34.9618180145368"
"TO,""Tocantins"",""Divinópolis do Tocantins"",1707108,""2015-2019"",""total"",""CL"",20,58.24111822947"
"TO,""Tocantins"",""Dois Irmãos do Tocantins"",1707207,""2015-2019"",""total"",""CL"",22,60.3897886357398"
"TO,""Tocantins"",""Dueré"",1707306,""2015-2019"",""total"",""CL"",5,21.1550666384599"
"TO,""Tocantins"",""Esperantina"",1707405,""2015-2019"",""total"",""CL"",14,25.942740665246"
"TO,""Tocantins"",""Fátima"",1707553,""2015-2019"",""total"",""CL"",4,20.6238721319928"
"TO,""Tocantins"",""Figueirópolis"",1707652,""2015-2019"",""total"",""CL"",5,18.6846038863976"
"TO,""Tocantins"",""Filadélfia"",1707702,""2015-2019"",""total"",""CL"",4,8.99583942426628"
"TO,""Tocantins"",""Formoso do Araguaia"",1708205,""2015-2019"",""total"",""CL"",11,11.7747805609077"
"TO,""Tocantins"",""Fortaleza do Tabocão"",1708254,""2015-2019"",""total"",""CL"",9,69.6594427244582"
"TO,""Tocantins"",""Goianorte"",1708304,""2015-2019"",""total"",""CL"",11,42.6935765573452"
"TO,""Tocantins"",""Goiatins"",1709005,""2015-2019"",""total"",""CL"",21,32.3749325522238"
"TO,""Tocantins"",""Guaraí"",1709302,""2015-2019"",""total"",""CL"",36,28.078933000546"
"TO,""Tocantins"",""Gurupi"",1709500,""2015-2019"",""total"",""CL"",21,4.91095962489623"
"TO,""Tocantins"",""Ipueiras"",1709807,""2015-2019"",""total"",""CL"",2,20.460358056266"
"TO,""Tocantins"",""Itacajá"",1710508,""2015-2019"",""total"",""CL"",21,56.3304721030043"
"TO,""Tocantins"",""Itaguatins"",1710706,""2015-2019"",""total"",""CL"",1,3.34448160535117"
"TO,""Tocantins"",""Itapiratins"",1710904,""2015-2019"",""total"",""CL"",7,37.1155885471898"
"TO,""Tocantins"",""Itaporã do Tocantins"",1711100,""2015-2019"",""total"",""CL"",6,48.6815415821501"
"TO,""Tocantins"",""Jaú do Tocantins"",1711506,""2015-2019"",""total"",""CL"",6,31.4053912588328"
"TO,""Tocantins"",""Juarina"",1711803,""2015-2019"",""total"",""CL"",2,17.9452669358457"
"TO,""Tocantins"",""Lagoa da Confusão"",1711902,""2015-2019"",""total"",""CL"",5,7.80762023735165"
"TO,""Tocantins"",""Lagoa do Tocantins"",1711951,""2015-2019"",""total"",""CL"",2,9.54426151276545"
"TO,""Tocantins"",""Lajeado"",1712009,""2015-2019"",""total"",""CL"",15,97.0245795601552"
"TO,""Tocantins"",""Lavandeira"",1712157,""2015-2019"",""total"",""CL"",17,181.333333333333"
"TO,""Tocantins"",""Lizarda"",1712405,""2015-2019"",""total"",""CL"",4,21.1249009770267"
"TO,""Tocantins"",""Luzinópolis"",1712454,""2015-2019"",""total"",""CL"",11,72.4160631994733"
"TO,""Tocantins"",""Marianópolis do Tocantins"",1712504,""2015-2019"",""total"",""CL"",29,114.760585674713"
"TO,""Tocantins"",""Mateiros"",1712702,""2015-2019"",""total"",""CL"",6,45.9066564651875"
"TO,""Tocantins"",""Maurilândia do Tocantins"",1712801,""2015-2019"",""total"",""CL"",2,11.7336462305661"
"TO,""Tocantins"",""Miracema do Tocantins"",1713205,""2015-2019"",""total"",""CL"",32,33.5869850432957"
"TO,""Tocantins"",""Miranorte"",1713304,""2015-2019"",""total"",""CL"",18,26.8136451660956"
"TO,""Tocantins"",""Monte do Carmo"",1713601,""2015-2019"",""total"",""CL"",44,113.256113256113"
"TO,""Tocantins"",""Monte Santo do Tocantins"",1713700,""2015-2019"",""total"",""CL"",14,123.674911660777"
"TO,""Tocantins"",""Muricilândia"",1713957,""2015-2019"",""total"",""CL"",4,22.8115198175078"
"TO,""Tocantins"",""Natividade"",1714203,""2015-2019"",""total"",""CL"",4,8.59106529209622"
"TO,""Tocantins"",""Nazaré"",1714302,""2015-2019"",""total"",""CL"",4,19.7044334975369"
"TO,""Tocantins"",""Nova Olinda"",1714880,""2015-2019"",""total"",""CL"",10,17.0721297481861"
"TO,""Tocantins"",""Nova Rosalândia"",1715002,""2015-2019"",""total"",""CL"",2,9.51701165833928"
"TO,""Tocantins"",""Novo Acordo"",1715101,""2015-2019"",""total"",""CL"",7,32.8099367236935"
"TO,""Tocantins"",""Novo Alegre"",1715150,""2015-2019"",""total"",""CL"",8,67.9983000424989"
"TO,""Tocantins"",""Novo Jardim"",1715259,""2015-2019"",""total"",""CL"",10,74.1564701520208"
"TO,""Tocantins"",""Oliveira de Fátima"",1715507,""2015-2019"",""total"",""CL"",1,18.018018018018"
"TO,""Tocantins"",""Palmas"",1721000,""2015-2019"",""total"",""CL"",186,12.9712992569398"
"TO,""Tocantins"",""Palmeirante"",1715705,""2015-2019"",""total"",""CL"",2,6.82710360129715"
"TO,""Tocantins"",""Palmeiras do Tocantins"",1713809,""2015-2019"",""total"",""CL"",10,30.6044376434583"
"TO,""Tocantins"",""Palmeirópolis"",1715754,""2015-2019"",""total"",""CL"",14,36.425133342006"
"TO,""Tocantins"",""Paraíso do Tocantins"",1716109,""2015-2019"",""total"",""CL"",35,13.8999205718824"
"TO,""Tocantins"",""Paranã"",1716208,""2015-2019"",""total"",""CL"",4,7.57432304487786"
"TO,""Tocantins"",""Pau D'Arco"",1716307,""2015-2019"",""total"",""CL"",6,24.7269730063878"
"TO,""Tocantins"",""Pedro Afonso"",1716505,""2015-2019"",""total"",""CL"",14,21.0716435881999"
"TO,""Tocantins"",""Peixe"",1716604,""2015-2019"",""total"",""CL"",4,6.90190665171254"
"TO,""Tocantins"",""Pequizeiro"",1716653,""2015-2019"",""total"",""CL"",3,11.0031175499725"
"TO,""Tocantins"",""Pindorama do Tocantins"",1717008,""2015-2019"",""total"",""CL"",10,44.2477876106195"
"TO,""Tocantins"",""Piraquê"",1717206,""2015-2019"",""total"",""CL"",10,65.7030223390276"
"TO,""Tocantins"",""Pium"",1717503,""2015-2019"",""total"",""CL"",25,66.348195329087"
"TO,""Tocantins"",""Ponte Alta do Bom Jesus"",1717800,""2015-2019"",""total"",""CL"",3,12.9171151776103"
"TO,""Tocantins"",""Ponte Alta do Tocantins"",1717909,""2015-2019"",""total"",""CL"",54,135.866146685118"
"TO,""Tocantins"",""Porto Alegre do Tocantins"",1718006,""2015-2019"",""total"",""CL"",5,32.2372662798195"
"TO,""Tocantins"",""Porto Nacional"",1718204,""2015-2019"",""total"",""CL"",68,25.743923676838"
"TO,""Tocantins"",""Praia Norte"",1718303,""2015-2019"",""total"",""CL"",1,2.39091452480574"
"TO,""Tocantins"",""Presidente Kennedy"",1718402,""2015-2019"",""total"",""CL"",5,26.7881060809001"
"TO,""Tocantins"",""Pugmil"",1718451,""2015-2019"",""total"",""CL"",2,15.0943396226415"
"TO,""Tocantins"",""Recursolândia"",1718501,""2015-2019"",""total"",""CL"",23,108.747044917258"
"TO,""Tocantins"",""Riachinho"",1718550,""2015-2019"",""total"",""CL"",12,52.1625733536188"
"TO,""Tocantins"",""Rio da Conceição"",1718659,""2015-2019"",""total"",""CL"",7,67.9281901989326"
"TO,""Tocantins"",""Rio dos Bois"",1718709,""2015-2019"",""total"",""CL"",7,49.8220640569395"
"TO,""Tocantins"",""Rio Sono"",1718758,""2015-2019"",""total"",""CL"",8,24.5700245700246"
"TO,""Tocantins"",""Sampaio"",1718808,""2015-2019"",""total"",""CL"",0,0"
"TO,""Tocantins"",""Sandolândia"",1718840,""2015-2019"",""total"",""CL"",28,164.222873900293"
"TO,""Tocantins"",""Santa Fé do Araguaia"",1718865,""2015-2019"",""total"",""CL"",6,16.2118346392867"
"TO,""Tocantins"",""Santa Maria do Tocantins"",1718881,""2015-2019"",""total"",""CL"",4,23.8379022646007"
"TO,""Tocantins"",""Santa Rita do Tocantins"",1718899,""2015-2019"",""total"",""CL"",4,34.1442594963722"
"TO,""Tocantins"",""Santa Rosa do Tocantins"",1718907,""2015-2019"",""total"",""CL"",6,24.8292985723153"
"TO,""Tocantins"",""Santa Tereza do Tocantins"",1719004,""2015-2019"",""total"",""CL"",13,92.0353982300885"
"TO,""Tocantins"",""Santa Terezinha do Tocantins"",1720002,""2015-2019"",""total"",""CL"",3,23.5294117647059"
"TO,""Tocantins"",""São Bento do Tocantins"",1720101,""2015-2019"",""total"",""CL"",19,72.64385394762"
"TO,""Tocantins"",""São Félix do Tocantins"",1720150,""2015-2019"",""total"",""CL"",0,0"
"TO,""Tocantins"",""São Miguel do Tocantins"",1720200,""2015-2019"",""total"",""CL"",14,23.5175541743659"
"TO,""Tocantins"",""São Salvador do Tocantins"",1720259,""2015-2019"",""total"",""CL"",1,6.48508430609598"
"TO,""Tocantins"",""São Sebastião do Tocantins"",1720309,""2015-2019"",""total"",""CL"",4,16.8456517161508"
"TO,""Tocantins"",""São Valério"",1720499,""2015-2019"",""total"",""CL"",1,4.86499635125274"
"TO,""Tocantins"",""Silvanópolis"",1720655,""2015-2019"",""total"",""CL"",16,59.2702352287461"
"TO,""Tocantins"",""Sítio Novo do Tocantins"",1720804,""2015-2019"",""total"",""CL"",13,28.2854656222802"
"TO,""Tocantins"",""Sucupira"",1720853,""2015-2019"",""total"",""CL"",0,0"
"TO,""Tocantins"",""Taguatinga"",1720903,""2015-2019"",""total"",""CL"",33,39.9274047186933"
"TO,""Tocantins"",""Taipas do Tocantins"",1720937,""2015-2019"",""total"",""CL"",0,0"
"TO,""Tocantins"",""Talismã"",1720978,""2015-2019"",""total"",""CL"",0,0"
"TO,""Tocantins"",""Tocantínia"",1721109,""2015-2019"",""total"",""CL"",72,193.029490616622"
"TO,""Tocantins"",""Tocantinópolis"",1721208,""2015-2019"",""total"",""CL"",22,19.0319650503915"
"TO,""Tocantins"",""Tupirama"",1721257,""2015-2019"",""total"",""CL"",2,21.703743895822"
"TO,""Tocantins"",""Tupiratins"",1721307,""2015-2019"",""total"",""CL"",6,46.6200466200466"
"TO,""Tocantins"",""Wanderlândia"",1722081,""2015-2019"",""total"",""CL"",13,22.2659929776484"
"TO,""Tocantins"",""Xambioá"",1722107,""2015-2019"",""total"",""CL"",23,39.3734486005307"
"MA,""Maranhão"",""Açailândia"",2100055,""2015-2019"",""total"",""CL"",238,42.752315001931"
"MA,""Maranhão"",""Alcântara"",2100204,""2015-2019"",""total"",""CL"",160,147.649148710377"
"MA,""Maranhão"",""Altamira do Maranhão"",2100402,""2015-2019"",""total"",""CL"",8,19.8265179677819"
"MA,""Maranhão"",""Alto Alegre do Maranhão"",2100436,""2015-2019"",""total"",""CL"",5,3.72134563858291"
"MA,""Maranhão"",""Alto Alegre do Pindaré"",2100477,""2015-2019"",""total"",""CL"",156,99.6423096576392"
"MA,""Maranhão"",""Alto Parnaíba"",2100501,""2015-2019"",""total"",""CL"",2,3.6360330879011"
"MA,""Maranhão"",""Amapá do Maranhão"",2100550,""2015-2019"",""total"",""CL"",37,107.324147933285"
"MA,""Maranhão"",""Amarante do Maranhão"",2100600,""2015-2019"",""total"",""CL"",123,59.8452780615968"
"MA,""Maranhão"",""Anajatuba"",2100709,""2015-2019"",""total"",""CL"",12,8.77449546651068"
"MA,""Maranhão"",""Apicum-Açu"",2100832,""2015-2019"",""total"",""CL"",3,3.26548383585501"
"MA,""Maranhão"",""Araguanã"",2100873,""2015-2019"",""total"",""CL"",47,61.3096791025307"
"MA,""Maranhão"",""Arame"",2100956,""2015-2019"",""total"",""CL"",43,26.7537719707575"
"MA,""Maranhão"",""Arari"",2101004,""2015-2019"",""total"",""CL"",1,0.68054988430652"
"MA,""Maranhão"",""Axixá"",2101103,""2015-2019"",""total"",""CL"",49,81.8371607515658"
"MA,""Maranhão"",""Bacabal"",2101202,""2015-2019"",""total"",""CL"",14,2.7090045375826"
"MA,""Maranhão"",""Bacabeira"",2101251,""2015-2019"",""total"",""CL"",3,3.51844250278543"
"MA,""Maranhão"",""Bacuri"",2101301,""2015-2019"",""total"",""CL"",5,5.73558933180384"
"MA,""Maranhão"",""Bacurituba"",2101350,""2015-2019"",""total"",""CL"",0,0"
"MA,""Maranhão"",""Balsas"",2101400,""2015-2019"",""total"",""CL"",23,4.85339579442704"
"MA,""Maranhão"",""Barra do Corda"",2101608,""2015-2019"",""total"",""CL"",62,14.230791300855"
"MA,""Maranhão"",""Bela Vista do Maranhão"",2101772,""2015-2019"",""total"",""CL"",5,9.00657479960371"
"MA,""Maranhão"",""Benedito Leite"",2101806,""2015-2019"",""total"",""CL"",0,0"
"MA,""Maranhão"",""Bequimão"",2101905,""2015-2019"",""total"",""CL"",9,8.62027680666635"
"MA,""Maranhão"",""Bernardo do Mearim"",2101939,""2015-2019"",""total"",""CL"",1,3.34840113845639"
"MA,""Maranhão"",""Boa Vista do Gurupi"",2101970,""2015-2019"",""total"",""CL"",22,47.2103004291845"
"MA,""Maranhão"",""Bom Jardim"",2102002,""2015-2019"",""total"",""CL"",79,38.4241245136187"
"MA,""Maranhão"",""Bom Jesus das Selvas"",2102036,""2015-2019"",""total"",""CL"",47,27.4228368049478"
"MA,""Maranhão"",""Bom Lugar"",2102077,""2015-2019"",""total"",""CL"",4,4.93400764771185"
"MA,""Maranhão"",""Brejo de Areia"",2102150,""2015-2019"",""total"",""CL"",22,50.5979760809568"
"MA,""Maranhão"",""Buriti Bravo"",2102309,""2015-2019"",""total"",""CL"",17,14.4711640774633"
"MA,""Maranhão"",""Buriticupu"",2102325,""2015-2019"",""total"",""CL"",145,40.2895288903708"
"MA,""Maranhão"",""Buritirana"",2102358,""2015-2019"",""total"",""CL"",9,11.8577075098814"
"MA,""Maranhão"",""Cachoeira Grande"",2102374,""2015-2019"",""total"",""CL"",19,42.5531914893617"
"MA,""Maranhão"",""Cajapió"",2102408,""2015-2019"",""total"",""CL"",0,0"
"MA,""Maranhão"",""Cajari"",2102507,""2015-2019"",""total"",""CL"",1,1.0465724751439"
"MA,""Maranhão"",""Campestre do Maranhão"",2102556,""2015-2019"",""total"",""CL"",19,26.7248048385962"
"MA,""Maranhão"",""Cândido Mendes"",2102606,""2015-2019"",""total"",""CL"",137,137.391565962995"
"MA,""Maranhão"",""Cantanhede"",2102705,""2015-2019"",""total"",""CL"",45,41.3621949538122"
