"state_abbrev,""state"",""municipality"",""geocode"",""year"",""sit"",""carpond"",""h"",""a"",""ipm"",""csaude"",""ceduca"",""ccv"",""cnv"",""totpescar"",""totpesres"""
"MA,""Maranhão"",""Cantanhede"",2102705,2010,""urbano"",0.14984367,0.140805256,0.323719092,0.04558135,0.037852485,0.248764856,0.343545722,0.369836937,1843,13089"
"MA,""Maranhão"",""Capinzal do Norte"",2102754,2010,""urbano"",0.151637991,0.133195876,0.318693793,0.042448699,0.070025906,0.294675487,0.324917889,0.310380719,646,4850"
"MA,""Maranhão"",""Carolina"",2102804,2010,""urbano"",0.091753519,0.029143164,0.30607856,0.008920098,0.07778893,0.473006883,0.169916834,0.279287353,217,7446"
"MA,""Maranhão"",""Carutapera"",2102903,2010,""urbano"",0.162542218,0.12765693,0.307601892,0.039267513,0.037458265,0.188874066,0.353290976,0.420376693,1027,8045"
"NA,NA,NA,NA,2010,""urbano"",0.118539421,0.073282682,0.313248037,0.022955656,0.049923991,0.382982023,0.245093708,0.322000278,4215,57517"
"MA,""Maranhão"",""Cedral"",2103109,2010,""urbano"",0.111039438,0.05,0.287486157,0.014374308,0.053929122,0.397727273,0.230161787,0.318181818,129,2580"
"MA,""Maranhão"",""Central do Maranhão"",2103125,2010,""urbano"",0.199982809,0.165755054,0.327437316,0.05427439,0.053675381,0.174901413,0.377292549,0.394130657,697,4205"
"MA,""Maranhão"",""Centro do Guilherme"",2103158,2010,""urbano"",0.169066391,0.155066414,0.314547934,0.04877582,0.045905721,0.206964776,0.38019496,0.366934543,2043,13175"
"MA,""Maranhão"",""Centro Novo do Maranhão"",2103174,2010,""urbano"",0.180282738,0.205008078,0.305429847,0.062615586,0.036335602,0.15028749,0.375672654,0.437704253,1269,6190"
"NA,NA,NA,NA,2010,""urbano"",0.143497553,0.096594016,0.320703599,0.030978049,0.056634304,0.324465179,0.30292523,0.315975287,2473,25602"
"MA,""Maranhão"",""Cidelândia"",2103257,2010,""urbano"",0.129936097,0.103544014,0.308134295,0.031905462,0.050335161,0.268312005,0.32047532,0.360877514,634,6123"
"MA,""Maranhão"",""Codó"",2103307,2010,""urbano"",0.128870378,0.102370056,0.31420187,0.032164863,0.059019242,0.357294937,0.247375503,0.336310318,4004,39113"
"NA,NA,NA,NA,2010,""urbano"",0.167975036,0.137963754,0.323314174,0.044605637,0.050698561,0.291605362,0.33473206,0.322964017,2908,21078"
"MA,""Maranhão"",""Colinas"",2103505,2010,""urbano"",0.148263407,0.107918999,0.32196978,0.034746656,0.061201582,0.289226829,0.297998116,0.351573473,1311,12148"
"MA,""Maranhão"",""Conceição do Lago-Açu"",2103554,2010,""urbano"",0.167464364,0.107664487,0.315334687,0.033950347,0.039606278,0.288511253,0.312557922,0.359324547,774,7189"
"MA,""Maranhão"",""Coroatá"",2103604,2010,""urbano"",0.133248424,0.101988454,0.314268244,0.032051732,0.056146314,0.348968798,0.245332391,0.349552497,1908,18708"
"MA,""Maranhão"",""Cururupu"",2103703,2010,""urbano"",0.165939065,0.126253216,0.314483151,0.039704509,0.050464475,0.171690946,0.379640763,0.398203816,1423,11271"
"MA,""Maranhão"",""Davinópolis"",2103752,2010,""urbano"",0.136156196,0.08490566,0.312336094,0.026519102,0.055101364,0.355742142,0.30146937,0.287687124,828,9752"
"MA,""Maranhão"",""Dom Pedro"",2103802,2010,""urbano"",0.113371279,0.06670492,0.306016385,0.020412799,0.055634569,0.429850247,0.205304108,0.309211077,465,6971"
"NA,NA,NA,NA,2010,""urbano"",0.134113089,0.092225772,0.323903002,0.029872204,0.065953654,0.333333333,0.229946524,0.370766488,433,4695"
"MA,""Maranhão"",""Esperantinópolis"",2104008,2010,""urbano"",0.134744405,0.111523302,0.319146619,0.035592285,0.068942519,0.362898223,0.245215125,0.322944133,962,8626"
"MA,""Maranhão"",""Estreito"",2104057,2010,""urbano"",0.092620709,0.028991932,0.290061162,0.008409433,0.046564751,0.525390968,0.168687401,0.259356879,327,11279"
"MA,""Maranhão"",""Feira Nova do Maranhão"",2104073,2010,""urbano"",0.131710126,0.093717094,0.311262707,0.029170636,0.04211431,0.397077783,0.199828105,0.360979802,267,2849"
"MA,""Maranhão"",""Fernando Falcão"",2104081,2010,""urbano"",0.183157814,0.168091168,0.326523406,0.054885701,0.006488491,0.242236984,0.323034142,0.428240383,236,1404"
"MA,""Maranhão"",""Formosa da Serra Negra"",2104099,2010,""urbano"",0.127146927,0.072003866,0.311627783,0.022438405,0.034697889,0.321254594,0.243825314,0.400222203,447,6208"
"MA,""Maranhão"",""Fortaleza dos Nogueiras"",2104107,2010,""urbano"",0.128488352,0.045683728,0.318410575,0.014546182,0.031511029,0.457785225,0.184564598,0.326139149,299,6545"
"MA,""Maranhão"",""Fortuna"",2104206,2010,""urbano"",0.142973287,0.085396721,0.327239813,0.027945207,0.060710334,0.446959326,0.227698914,0.264631425,776,9087"
"MA,""Maranhão"",""Godofredo Viana"",2104305,2010,""urbano"",0.186061766,0.23995819,0.310787626,0.074576036,0.033370995,0.091770236,0.41804322,0.456815549,1607,6697"
"MA,""Maranhão"",""Gonçalves Dias"",2104404,2010,""urbano"",0.144357669,0.136706556,0.321822754,0.04399528,0.053710078,0.31585468,0.282453065,0.347982176,1051,7688"
"MA,""Maranhão"",""Governador Archer"",2104503,2010,""urbano"",0.137426165,0.108681246,0.315980691,0.034341175,0.057489748,0.392779609,0.250864356,0.298866286,656,6036"
"MA,""Maranhão"",""Governador Edison Lobão"",2104552,2010,""urbano"",0.110198951,0.06306914,0.310007639,0.019551915,0.055343355,0.449215541,0.21038689,0.285054214,374,5930"
"MA,""Maranhão"",""Governador Eugênio Barros"",2104602,2010,""urbano"",0.147464848,0.118716848,0.315035461,0.037400017,0.064723098,0.365263395,0.249887438,0.320126069,470,3959"
"MA,""Maranhão"",""Governador Luiz Rocha"",2104628,2010,""urbano"",0.170932307,0.14057072,0.316189636,0.044447005,0.060480387,0.337992317,0.252322846,0.34920445,1133,8060"
"MA,""Maranhão"",""Governador Newton Bello"",2104651,2010,""urbano"",0.159604131,0.113006924,0.329962488,0.037288046,0.067974042,0.326606982,0.29605419,0.309364786,457,4044"
"MA,""Maranhão"",""Governador Nunes Freire"",2104677,2010,""urbano"",0.1382682,0.101971977,0.317372471,0.032363098,0.0491071,0.267917649,0.313970469,0.369004782,786,7708"
"MA,""Maranhão"",""Graça Aranha"",2104701,2010,""urbano"",0.141389466,0.093292395,0.311561181,0.029066289,0.071776815,0.480092091,0.188921993,0.259209101,395,4234"
"MA,""Maranhão"",""Grajaú"",2104800,2010,""urbano"",0.126461069,0.087783262,0.300998022,0.026422588,0.034850338,0.293308937,0.295457073,0.376383652,1565,17828"
"MA,""Maranhão"",""Guimarães"",2104909,2010,""urbano"",0.169743745,0.131062184,0.301759364,0.039549241,0.059557395,0.154849226,0.355463607,0.430129772,881,6722"
"NA,NA,NA,NA,2010,""urbano"",0.163804669,0.119243294,0.325425723,0.038804835,0.02697277,0.254409834,0.346792762,0.371824634,769,6449"
"MA,""Maranhão"",""Icatu"",2105104,2010,""urbano"",0.181136263,0.151379567,0.317730081,0.048097842,0.031869471,0.185618132,0.380957069,0.401555329,609,4023"
"MA,""Maranhão"",""Igarapé do Meio"",2105153,2010,""urbano"",0.168542873,0.10525394,0.328975517,0.034625969,0.072073699,0.280708092,0.333634393,0.313583815,601,5710"
"MA,""Maranhão"",""Igarapé Grande"",2105203,2010,""urbano"",0.137000768,0.087227414,0.320918367,0.027992879,0.062599364,0.42845787,0.201510334,0.307432432,560,6420"
"MA,""Maranhão"",""Imperatriz"",2105302,2010,""urbano"",0.073558259,0.023328165,0.298641745,0.006966764,0.06444829,0.508894971,0.168440965,0.258215773,2377,101894"
"MA,""Maranhão"",""Itaipava do Grajaú"",2105351,2010,""urbano"",0.170901005,0.12173913,0.332397959,0.040465839,0.07789716,0.295471988,0.306983883,0.319646969,560,4600"
"MA,""Maranhão"",""Itapecuru Mirim"",2105401,2010,""urbano"",0.122667342,0.089054531,0.306494051,0.027294684,0.045857207,0.33776913,0.272136613,0.344237049,1589,17843"
"MA,""Maranhão"",""Itinga do Maranhão"",2105427,2010,""urbano"",0.119426962,0.071938709,0.305337803,0.021965607,0.04827858,0.436477775,0.237099907,0.278143738,554,7701"
"MA,""Maranhão"",""Jatobá"",2105450,2010,""urbano"",0.147727572,0.109075044,0.305193651,0.033289011,0.067716568,0.326204544,0.229050512,0.377028376,375,3438"
"MA,""Maranhão"",""Jenipapo dos Vieiras"",2105476,2010,""urbano"",0.133564943,0.083261803,0.320078547,0.026650317,0.05904908,0.483128834,0.155866564,0.301955521,194,2330"
"MA,""Maranhão"",""João Lisboa"",2105500,2010,""urbano"",0.125169156,0.067540029,0.317934113,0.021473279,0.058748527,0.422537484,0.263157895,0.255556094,464,6870"
"MA,""Maranhão"",""Joselândia"",2105609,2010,""urbano"",0.151483638,0.129169899,0.326873302,0.042222191,0.069285706,0.31235987,0.280041123,0.3383133,666,5156"
"MA,""Maranhão"",""Junco do Maranhão"",2105658,2010,""urbano"",0.156648841,0.140995003,0.319568567,0.045057571,0.058261009,0.308180649,0.307377049,0.326181292,649,4603"
"MA,""Maranhão"",""Lago da Pedra"",2105708,2010,""urbano"",0.131379155,0.103861518,0.306859653,0.031870909,0.060735345,0.402129882,0.230285882,0.306848891,1404,13518"
"MA,""Maranhão"",""Lago do Junco"",2105807,2010,""urbano"",0.122337506,0.078098877,0.314373089,0.024552185,0.076199741,0.458819715,0.141050584,0.323929961,327,4187"
"MA,""Maranhão"",""Lago Verde"",2105906,2010,""urbano"",0.157580128,0.094117647,0.326845238,0.030761905,0.050992533,0.305955199,0.325305045,0.317747223,480,5100"
"NA,NA,NA,NA,2010,""urbano"",0.140694996,0.083229504,0.306943256,0.025546735,0.051209996,0.466579962,0.192995494,0.289214548,334,4013"
"MA,""Maranhão"",""Lago dos Rodrigues"",2105948,2010,""urbano"",0.132290525,0.08,0.314933862,0.025194709,0.072031585,0.445419799,0.202654458,0.279894158,540,6750"
"MA,""Maranhão"",""Lagoa Grande do Maranhão"",2105963,2010,""urbano"",0.170608934,0.133592956,0.318450118,0.042542693,0.065338109,0.32569555,0.250170571,0.35879577,789,5906"
"MA,""Maranhão"",""Lajeado Novo"",2105989,2010,""urbano"",0.112203521,0.050089847,0.305349135,0.015294892,0.048952761,0.479737054,0.196685199,0.274624987,223,4452"
"MA,""Maranhão"",""Lima Campos"",2106003,2010,""urbano"",0.132197201,0.099038792,0.319819262,0.031674513,0.076317657,0.431714083,0.202051481,0.28991678,577,5826"
"MA,""Maranhão"",""Loreto"",2106102,2010,""urbano"",0.152804233,0.101467683,0.315163256,0.031978885,0.059207969,0.300085108,0.260525569,0.380181354,719,7086"
"MA,""Maranhão"",""Luís Domingues"",2106201,2010,""urbano"",0.191333017,0.237518397,0.312124926,0.074135412,0.038559149,0.120895023,0.396390238,0.444155589,2098,8833"
"NA,NA,NA,NA,2010,""urbano"",0.142029908,0.093230897,0.327786616,0.03055984,0.05633837,0.376532824,0.219246449,0.347882357,898,9632"
"MA,""Maranhão"",""Maracaçumé"",2106326,2010,""urbano"",0.144507181,0.112827163,0.319362343,0.036032747,0.053032575,0.279341251,0.318020169,0.349606005,1914,16964"
"MA,""Maranhão"",""Marajá do Sena"",2106359,2010,""urbano"",0.09548001,0.038872692,0.292559524,0.011372576,0,0.484231943,0.141912513,0.373855544,80,2058"
"MA,""Maranhão"",""Maranhãozinho"",2106375,2010,""urbano"",0.14180873,0.099121232,0.31398157,0.03112224,0.059710556,0.263384273,0.303612995,0.373292177,1049,10583"
"NA,NA,NA,NA,2010,""urbano"",0.153998271,0.101336649,0.315574788,0.031979292,0.033211058,0.356006341,0.293171482,0.317611118,652,6434"
"MA,""Maranhão"",""Matinha"",2106508,2010,""urbano"",0.125622172,0.052693208,0.288730159,0.015214118,0.047461975,0.325820048,0.280373832,0.346344145,225,4270"
"NA,NA,NA,NA,2010,""urbano"",0.177714136,0.18785489,0.320678901,0.0602411,0.030546724,0.240446356,0.360482514,0.368524406,1191,6340"
"MA,""Maranhão"",""Matões do Norte"",2106631,2010,""urbano"",0.143799299,0.112788906,0.300013011,0.033838139,0.030356911,0.260689969,0.300045535,0.408907585,732,6490"
"NA,NA,NA,NA,2010,""urbano"",0.153346096,0.162146398,0.313373587,0.050812398,0.03347955,0.236269968,0.308695117,0.421555364,556,3429"
"MA,""Maranhão"",""Mirador"",2106706,2010,""urbano"",0.16156625,0.121469851,0.316647431,0.038463116,0.060005535,0.24947183,0.316598381,0.373924254,1114,9171"
"MA,""Maranhão"",""Miranda do Norte"",2106755,2010,""urbano"",0.131737279,0.095476146,0.31802875,0.030364159,0.044885693,0.335372346,0.285284268,0.334457694,1547,16203"
"MA,""Maranhão"",""Mirinzal"",2106805,2010,""urbano"",0.154279382,0.096219931,0.325230092,0.031293617,0.0460243,0.216664103,0.385266072,0.352045524,952,9894"
"MA,""Maranhão"",""Monção"",2106904,2010,""urbano"",0.166346572,0.116333178,0.33127619,0.038538412,0.071105489,0.223713968,0.365685373,0.33949517,750,6447"
"MA,""Maranhão"",""Montes Altos"",2107001,2010,""urbano"",0.135071845,0.092412231,0.314005602,0.029017958,0.074803003,0.323279066,0.270963426,0.330954505,408,4415"
"MA,""Maranhão"",""Morros"",2107100,2010,""urbano"",0.14749861,0.09403307,0.315607252,0.029677519,0.046429272,0.249103136,0.351766619,0.352700972,654,6955"
"NA,NA,NA,NA,2010,""urbano"",0.145680759,0.108389691,0.316088493,0.034260734,0.060019054,0.231184503,0.351349635,0.357446809,593,5471"
"MA,""Maranhão"",""Nova Colinas"",2107258,2010,""urbano"",0.146823283,0.105595409,0.292553054,0.030892259,0.041798439,0.24305018,0.286949599,0.428201783,368,3485"
"MA,""Maranhão"",""Nova Iorque"",2107308,2010,""urbano"",0.141489528,0.094607379,0.322369048,0.030498491,0.073027069,0.354148972,0.224620555,0.348203405,400,4228"
"MA,""Maranhão"",""Nova Olinda do Maranhão"",2107357,2010,""urbano"",0.148314397,0.101175873,0.315957955,0.031967322,0.049397651,0.381288119,0.254801149,0.31451308,1196,11821"
"MA,""Maranhão"",""Olho d'Água das Cunhãs"",2107407,2010,""urbano"",0.144358315,0.163518498,0.317882368,0.051979647,0.039421275,0.262868231,0.340123691,0.357586804,1463,8947"
"MA,""Maranhão"",""Olinda Nova do Maranhão"",2107456,2010,""urbano"",0.162740695,0.142779489,0.317425066,0.045321789,0.035647994,0.195897387,0.368664033,0.399790586,788,5519"
"MA,""Maranhão"",""Paço do Lumiar"",2107506,2010,""urbano"",0.08508406,0.021003206,0.313072344,0.006575523,0.032952468,0.317687386,0.321115174,0.328244973,832,39613"
"MA,""Maranhão"",""Palmeirândia"",2107605,2010,""urbano"",0.151939048,0.101883891,0.301060198,0.030673184,0.039692014,0.282022204,0.284708129,0.393577653,265,2601"
"MA,""Maranhão"",""Paraibano"",2107704,2010,""urbano"",0.14443558,0.139060742,0.306394145,0.042607397,0.045100966,0.330007072,0.261884183,0.363007779,989,7112"
"NA,NA,NA,NA,2010,""urbano"",0.154947591,0.111998879,0.324092616,0.03629801,0.042479243,0.330179571,0.303147326,0.32419386,799,7134"
"NA,NA,NA,NA,2010,""urbano"",0.155605059,0.129456124,0.325881562,0.042187364,0.038368779,0.331099991,0.289410217,0.341121013,1133,8752"
"MA,""Maranhão"",""Pastos Bons"",2108009,2010,""urbano"",0.151513731,0.126591459,0.308869086,0.039100188,0.054956378,0.271862334,0.2632754,0.409905887,1571,12410"
"NA,NA,NA,NA,2010,""urbano"",0.15530474,0.176720804,0.285854955,0.050516518,0.034446935,0.163622943,0.327519274,0.474410848,914,5172"
"MA,""Maranhão"",""Paulo Ramos"",2108108,2010,""urbano"",0.155595816,0.124136725,0.327105969,0.040605864,0.080374809,0.354689727,0.250504906,0.314430559,1420,11439"
"MA,""Maranhão"",""Pedreiras"",2108207,2010,""urbano"",0.094494688,0.048049669,0.306062734,0.014706213,0.085659656,0.469216061,0.1583174,0.286806883,712,14818"
"MA,""Maranhão"",""Pedro do Rosário"",2108256,2010,""urbano"",0.185388914,0.12537048,0.348823596,0.043732182,0.082456593,0.252452721,0.334021816,0.33106887,423,3374"
"MA,""Maranhão"",""Penalva"",2108306,2010,""urbano"",0.16597607,0.116057563,0.320232785,0.037165437,0.076837874,0.21124612,0.327215929,0.384700077,1121,9659"
"MA,""Maranhão"",""Peri Mirim"",2108405,2010,""urbano"",0.134697856,0.06,0.305295342,0.018317721,0.04176433,0.331131472,0.278073727,0.349030471,183,3050"
"MA,""Maranhão"",""Peritoró"",2108454,2010,""urbano"",0.163121872,0.143106204,0.317727822,0.045468822,0.02502967,0.323521804,0.317701835,0.333746691,985,6883"
"MA,""Maranhão"",""Pindaré-Mirim"",2108504,2010,""urbano"",0.143491833,0.124073891,0.314293297,0.038995592,0.051086878,0.186825979,0.364876113,0.39721103,1256,10123"
"MA,""Maranhão"",""Pinheiro"",2108603,2010,""urbano"",0.092396839,0.045490964,0.311914081,0.014189272,0.067706855,0.346638185,0.256897659,0.328757301,1022,22466"
"MA,""Maranhão"",""Pio XII"",2108702,2010,""urbano"",0.134881635,0.09286788,0.320417951,0.029756536,0.046308671,0.409293809,0.257003101,0.287394419,556,5987"
"MA,""Maranhão"",""Pirapemas"",2108801,2010,""urbano"",0.173937671,0.132792295,0.327853465,0.043536414,0.059405071,0.238473807,0.335141172,0.36697995,1489,11213"
"MA,""Maranhão"",""Poção de Pedras"",2108900,2010,""urbano"",0.132479565,0.126576896,0.307790753,0.038959198,0.06761088,0.370798683,0.243243243,0.318347193,893,7055"
"MA,""Maranhão"",""Porto Franco"",2109007,2010,""urbano"",0.102673993,0.0486359,0.293890033,0.014293606,0.062062009,0.462677851,0.190964111,0.284296029,763,15688"
"MA,""Maranhão"",""Porto Rico do Maranhão"",2109056,2010,""urbano"",0.118459136,0.064660532,0.299267399,0.019350789,0.057833537,0.329865361,0.246022032,0.36627907,260,4021"
"MA,""Maranhão"",""Presidente Dutra"",2109106,2010,""urbano"",0.102995668,0.057195033,0.307361795,0.017579568,0.062327486,0.450835485,0.195144392,0.291692636,783,13690"
"MA,""Maranhão"",""Presidente Juscelino"",2109205,2010,""urbano"",0.140967498,0.082709981,0.315639227,0.026106514,0.035474817,0.229904101,0.362544831,0.372076251,387,4679"
"MA,""Maranhão"",""Presidente Médici"",2109239,2010,""urbano"",0.107437112,0.064993656,0.303641153,0.019734749,0.057151605,0.466142777,0.129866816,0.346838802,461,7093"
"MA,""Maranhão"",""Presidente Sarney"",2109270,2010,""urbano"",0.186937337,0.14912731,0.314285714,0.046868583,0.041073384,0.216319825,0.343647317,0.398959474,581,3896"
"MA,""Maranhão"",""Presidente Vargas"",2109304,2010,""urbano"",0.171875165,0.141106979,0.313953488,0.044301028,0.014814815,0.19382716,0.385185185,0.40617284,645,4571"
"NA,NA,NA,NA,2010,""urbano"",0.169005602,0.09650655,0.303431373,0.029283115,0.059649559,0.264073568,0.320616379,0.355660495,442,4580"
"MA,""Maranhão"",""Raposa"",2109452,2010,""urbano"",0.144007086,0.081822636,0.305357143,0.024985126,0.037177108,0.25329458,0.344048745,0.365479567,668,8164"
"MA,""Maranhão"",""Riachão"",2109502,2010,""urbano"",0.121158943,0.077530364,0.29870695,0.023158859,0.059001041,0.25421436,0.289073881,0.397710718,383,4940"
"MA,""Maranhão"",""Ribamar Fiquene"",2109551,2010,""urbano"",0.105241521,0.06512351,0.299538967,0.019507029,0.050918215,0.441291193,0.229290097,0.278500495,377,5789"
"MA,""Maranhão"",""Rosário"",2109601,2010,""urbano"",0.122235894,0.069979395,0.313414766,0.021932576,0.055104833,0.282449907,0.299656724,0.362788537,883,12618"
"MA,""Maranhão"",""Sambaíba"",2109700,2010,""urbano"",0.160090192,0.149632599,0.303801729,0.045458642,0.0473497,0.163683014,0.372616479,0.416350808,672,4491"
"MA,""Maranhão"",""Santa Filomena do Maranhão"",2109759,2010,""urbano"",0.148835705,0.099971997,0.296765373,0.029668227,0.0652853,0.309121963,0.2447356,0.380857136,357,3571"
"MA,""Maranhão"",""Santa Helena"",2109809,2010,""urbano"",0.130510593,0.072769953,0.300534434,0.021869877,0.064848633,0.386110253,0.240227449,0.308813664,744,10224"
"MA,""Maranhão"",""Santa Inês"",2109908,2010,""urbano"",0.099627654,0.057091153,0.309238972,0.01765481,0.062409957,0.407111311,0.210493375,0.319985357,1956,34261"
"MA,""Maranhão"",""Santa Luzia"",2110005,2010,""urbano"",0.13552238,0.105275318,0.316020483,0.033269157,0.063271605,0.358024691,0.269097222,0.309606481,1367,12985"
"MA,""Maranhão"",""Santa Luzia do Paruá"",2110039,2010,""urbano"",0.113632905,0.063964426,0.312496817,0.01998868,0.064884796,0.377187443,0.244769491,0.31315827,374,5847"
"NA,NA,NA,NA,2010,""urbano"",0.148898787,0.127784784,0.30327642,0.038754112,0.051520656,0.246455534,0.327459606,0.374564205,912,7137"
"MA,""Maranhão"",""Santa Rita"",2110203,2010,""urbano"",0.118742895,0.060170394,0.30335019,0.0182527,0.049229006,0.309960408,0.289643676,0.35116691,452,7512"
"NA,NA,NA,NA,2010,""urbano"",0.146169229,0.110523533,0.305422648,0.03375639,0.020887728,0.375979112,0.242819843,0.360313316,209,1891"
"NA,NA,NA,NA,2010,""urbano"",0.170810872,0.096528143,0.31641365,0.030542822,0.074632986,0.241121955,0.315242352,0.369002706,367,3802"
"MA,""Maranhão"",""Santo Antônio dos Lopes"",2110302,2010,""urbano"",0.124721159,0.081239685,0.312291734,0.025370482,0.078306514,0.459599002,0.180191033,0.281903451,443,5453"
"NA,NA,NA,NA,2010,""urbano"",0.187419258,0.131327173,0.333561644,0.043805708,0.038267687,0.244073175,0.390143737,0.3275154,1606,12229"
"MA,""Maranhão"",""São Bento"",2110500,2010,""urbano"",0.122499147,0.068571885,0.300011087,0.020572326,0.041713631,0.347936954,0.272177978,0.338171437,859,12527"
"NA,NA,NA,NA,2010,""urbano"",0.151095353,0.139653875,0.308766933,0.043120499,0.045078732,0.284723088,0.287174374,0.383023807,928,6645"
"MA,""Maranhão"",""São Domingos do Azeitão"",2110658,2010,""urbano"",0.151930427,0.110509449,0.311433333,0.034416326,0.050037461,0.377287809,0.224767205,0.347907524,1000,9049"
"MA,""Maranhão"",""São Domingos do Maranhão"",2110708,2010,""urbano"",0.122081037,0.084346803,0.313097084,0.026408738,0.046216605,0.410997666,0.216463487,0.326322243,645,7647"
"MA,""Maranhão"",""São Félix de Balsas"",2110807,2010,""urbano"",0.181014277,0.157168784,0.311250412,0.048918849,0.052558123,0.24424069,0.302893788,0.400307399,433,2755"
"MA,""Maranhão"",""São Francisco do Brejão"",2110856,2010,""urbano"",0.140295567,0.075899844,0.327115038,0.02482798,0.072661331,0.461355678,0.195472736,0.270510255,291,3834"
"NA,NA,NA,NA,2010,""urbano"",0.135242102,0.108452951,0.303548086,0.032920686,0.023550446,0.310193018,0.28029837,0.385958167,408,3762"
"MA,""Maranhão"",""São João Batista"",2111003,2010,""urbano"",0.131328688,0.086956522,0.312796123,0.027199663,0.046187389,0.208847323,0.342532561,0.402432727,398,4577"
"MA,""Maranhão"",""São João do Carú"",2111029,2010,""urbano"",0.187062757,0.171035036,0.32611229,0.055776627,0.052745446,0.243548102,0.330172793,0.373533659,1279,7478"
"MA,""Maranhão"",""São João do Paraíso"",2111052,2010,""urbano"",0.118509154,0.058758068,0.310768398,0.018260151,0.05688084,0.412386093,0.257705032,0.273028034,264,4493"
"MA,""Maranhão"",""São João do Soter"",2111078,2010,""urbano"",0.205213941,0.218725309,0.319446117,0.069870951,0.051042845,0.183126021,0.375047116,0.390784018,1661,7594"
"NA,NA,NA,NA,2010,""urbano"",0.130683424,0.075183448,0.315725714,0.023737348,0.060812278,0.461159777,0.170672555,0.30735539,625,8313"
"MA,""Maranhão"",""São José de Ribamar"",2111201,2010,""urbano"",0.108759395,0.039076199,0.297457265,0.011623499,0.058903814,0.282307306,0.313555061,0.345233819,780,19961"
"MA,""Maranhão"",""São José dos Basílios"",2111250,2010,""urbano"",0.170414807,0.122622002,0.334280896,0.040990193,0.066421639,0.322018833,0.260701931,0.350857596,593,4836"
"MA,""Maranhão"",""São Luís"",2111300,2010,""urbano"",0.066494344,0.017572543,0.296625624,0.005212467,0.044650885,0.366166879,0.269206439,0.319975797,3794,215905"
"MA,""Maranhão"",""São Luís Gonzaga do Maranhão"",2111409,2010,""urbano"",0.138234024,0.109180791,0.313682006,0.03424805,0.053957188,0.362922231,0.238756874,0.344363708,773,7080"
"MA,""Maranhão"",""São Mateus do Maranhão"",2111508,2010,""urbano"",0.147884866,0.124982436,0.321253246,0.040151013,0.04359799,0.349075548,0.282834932,0.32449153,1779,14234"
"MA,""Maranhão"",""São Pedro da Água Branca"",2111532,2010,""urbano"",0.152630255,0.106040523,0.317993197,0.033720165,0.075576265,0.345357792,0.273859504,0.305206439,1120,10562"
"MA,""Maranhão"",""São Pedro dos Crentes"",2111573,2010,""urbano"",0.118982711,0.05855736,0.32021645,0.01875103,0.074523455,0.441226173,0.184027308,0.300223063,220,3757"
"MA,""Maranhão"",""São Raimundo das Mangabeiras"",2111607,2010,""urbano"",0.140420556,0.085895201,0.309694241,0.026601249,0.058646209,0.317092002,0.226330012,0.397931777,936,10897"
"MA,""Maranhão"",""São Raimundo do Doca Bezerra"",2111631,2010,""urbano"",0.124419696,0.087005228,0.325066421,0.028282478,0.080318129,0.465405049,0.186256326,0.268020496,233,2678"
"MA,""Maranhão"",""São Roberto"",2111672,2010,""urbano"",0.142874933,0.12012012,0.308555195,0.037063687,0.030690447,0.376264885,0.218866733,0.374177934,440,3663"
"MA,""Maranhão"",""São Vicente Ferrer"",2111706,2010,""urbano"",0.137976411,0.078438526,0.302978959,0.023765223,0.021747871,0.324938777,0.324025001,0.329288351,215,2741"
"MA,""Maranhão"",""Satubinha"",2111722,2010,""urbano"",0.175583717,0.164011586,0.308992957,0.050678425,0.044055861,0.228614197,0.343686744,0.383643199,453,2762"
"MA,""Maranhão"",""Senador Alexandre Costa"",2111748,2010,""urbano"",0.192945618,0.228950502,0.328217647,0.075145595,0.050741587,0.194666609,0.364353159,0.390238644,1346,5879"
"MA,""Maranhão"",""Senador La Rocque"",2111763,2010,""urbano"",0.128527235,0.100218129,0.318057235,0.031875101,0.053858827,0.350399189,0.297490812,0.298251172,827,8252"
"MA,""Maranhão"",""Serrano do Maranhão"",2111789,2010,""urbano"",0.206456583,0.217515469,0.324208086,0.070520274,0.033746595,0.162264879,0.387724274,0.416264252,914,4202"
"MA,""Maranhão"",""Sítio Novo"",2111805,2010,""urbano"",0.109542178,0.048645442,0.300048393,0.014595987,0.033869875,0.434663398,0.232734428,0.298732299,246,5057"
"MA,""Maranhão"",""Sucupira do Norte"",2111904,2010,""urbano"",0.184981155,0.207154406,0.307995354,0.063802595,0.037747375,0.125120671,0.417898516,0.419233438,1025,4948"
"NA,NA,NA,NA,2010,""urbano"",0.193657965,0.18194612,0.325267035,0.059181075,0.050673763,0.285358397,0.294700487,0.369267354,905,4974"
"MA,""Maranhão"",""Tasso Fragoso"",2112001,2010,""urbano"",0.128832255,0.070774648,0.298136303,0.021100492,0.043572696,0.261436177,0.287261939,0.407729187,603,8520"
"MA,""Maranhão"",""Timbiras"",2112100,2010,""urbano"",0.176916484,0.176132489,0.32305099,0.056899775,0.038807722,0.236983923,0.327256718,0.396951637,1808,10265"
"NA,NA,NA,NA,2010,""urbano"",0.099666689,0.050937732,0.306660028,0.015620566,0.052437488,0.374897905,0.254474961,0.318189646,3156,61958"
"MA,""Maranhão"",""Trizidela do Vale"",2112233,2010,""urbano"",0.11945823,0.072187836,0.304455687,0.021977997,0.064027812,0.482121773,0.161363206,0.292487209,1073,14864"
